ID_Venta,Producto,Precio_Unitario,Cantidad
7700,Auriculares,610.71,6
7701,Webcam,152.37,2
7702,Router WiFi,605.55,1
7703,Monitor,710.78,9
7704,Webcam,142.72,3
7705,Auriculares,194.95,7
7706,Teclado,398.74,4
7707,Teclado,70.03,3
7708,Teclado,804.23,3
7709,Auriculares,106.28,2
7710,Auriculares,709.92,8
7711,Silla Gamer,524.4,8
7712,Mouse,371.74,1
7713,Webcam,151.4,9
7714,Micrófono,115.19,5
7715,Impresora,356.14,9
7716,Monitor,47.39,3
7717,Mouse,714.41,10
7718,Laptop,192.69,3
7719,Teclado,45.07,3
7720,Silla Gamer,846.76,10
7721,Impresora,32.06,5
7722,Teclado,584.08,5
7723,Auriculares,708.83,1
7724,Silla Gamer,474.25,2
7725,Auriculares,406.31,1
7726,Monitor,690.06,2
7727,Silla Gamer,787.75,8
7728,Laptop,758.12,1
7729,Laptop,262.34,4
7730,Monitor,173.93,8
7731,Teclado,231.28,5
7732,Silla Gamer,500.17,2
7733,Auriculares,153.3,5
7734,Auriculares,380.29,4
7735,Impresora,24.93,4
7736,Router WiFi,47.5,7
7737,Micrófono,236.52,3
7738,Micrófono,531.9,10
7739,Impresora,290.45,10
7740,Monitor,633.53,4
7741,Teclado,404.2,3
7742,Auriculares,170.14,2
7743,Teclado,763.63,2
7744,Silla Gamer,205.04,1
7745,Webcam,830.18,10
7746,Silla Gamer,69.91,7
7747,Silla Gamer,396.35,6
7748,Teclado,397.22,3
7749,Impresora,555.77,6
7750,Monitor,508.92,5
7751,Router WiFi,642.47,10
7752,Micrófono,39.93,1
7753,Impresora,734.03,7
7754,Webcam,698.23,7
7755,Auriculares,845.77,7
7756,Laptop,161.39,9
7757,Laptop,572.86,2
7758,Router WiFi,817.63,3
7759,Router WiFi,59.08,3
7760,Mouse,771.36,5
7761,Monitor,535.15,5
7762,Webcam,470.8,1
7763,Router WiFi,207.5,3
7764,Micrófono,815.38,4
7765,Monitor,164.43,3
7766,Monitor,317.42,1
7767,Teclado,692.85,6
7768,Micrófono,729.33,1
7769,Mouse,533.9,4
7770,Micrófono,256.09,1
7771,Monitor,730.83,10
7772,Impresora,695.82,9
7773,Webcam,597.81,4
7774,Router WiFi,181.32,4
7775,Monitor,747.3,5
7776,Monitor,347.81,3
7777,Router WiFi,374.92,1
7778,Impresora,42.63,10
7779,Impresora,850.84,4
7780,Mouse,125.41,5
7781,Webcam,95.63,10
7782,Laptop,389.51,6
7783,Router WiFi,346.73,10
7784,Router WiFi,531.08,1
7785,Mouse,138.96,8
7786,Silla Gamer,185.01,8
7787,Auriculares,277.11,6
7788,Webcam,153.42,1
7789,Silla Gamer,171.86,5
7790,Mouse,490.85,8
7791,Micrófono,537.18,2
7792,Router WiFi,130.49,7
7793,Auriculares,83.63,4
7794,Mouse,420.48,4
7795,Silla Gamer,126.89,7
7796,Webcam,413.7,3
7797,Impresora,543.34,7
7798,Webcam,338.66,3
7799,Laptop,759.93,7
7800,Mouse,393.03,4
7801,Laptop,24.25,10
7802,Teclado,568.49,9
7803,Webcam,282.44,3
7804,Webcam,71.23,3
7805,Mouse,72.65,4
7806,Micrófono,315.01,6
7807,Mouse,245.48,3
7808,Mouse,503.75,2
7809,Webcam,217.96,1
7810,Impresora,727.54,8
7811,Router WiFi,403.35,3
7812,Webcam,407.62,3
7813,Micrófono,595.55,5
7814,Teclado,147.84,2
7815,Impresora,473.33,5
7816,Micrófono,602.19,9
7817,Mouse,511.07,1
7818,Webcam,661.36,8
7819,Auriculares,54.92,8
7820,Silla Gamer,709.4,4
7821,Monitor,751.85,3
7822,Router WiFi,510.13,9
7823,Silla Gamer,314.73,6
7824,Router WiFi,803.45,3
7825,Micrófono,408.56,9
7826,Webcam,817.8,5
7827,Laptop,754.17,6
7828,Impresora,672.94,6
7829,Impresora,461.0,9
7830,Teclado,828.28,6
7831,Silla Gamer,610.65,8
7832,Teclado,356.46,3
7833,Laptop,634.78,5
7834,Silla Gamer,421.01,10
7835,Teclado,321.48,4
7836,Micrófono,632.67,2
7837,Router WiFi,345.88,9
7838,Teclado,163.85,6
7839,Laptop,647.5,9
7840,Teclado,313.39,7
7841,Teclado,649.13,5
7842,Auriculares,163.43,7
7843,Monitor,509.64,5
7844,Teclado,557.1,2
7845,Teclado,679.01,4
7846,Webcam,92.91,10
7847,Router WiFi,165.84,1
7848,Laptop,523.35,7
7849,Silla Gamer,161.88,8
7850,Laptop,132.1,7
7851,Laptop,238.32,6
7852,Laptop,820.16,6
7853,Silla Gamer,181.79,2
7854,Auriculares,714.75,1
7855,Laptop,616.11,10
7856,Mouse,61.94,2
7857,Router WiFi,202.88,6
7858,Monitor,467.92,3
7859,Teclado,153.65,8
7860,Mouse,92.62,10
7861,Monitor,338.01,1
7862,Laptop,369.2,1
7863,Impresora,139.73,8
7864,Laptop,286.56,5
7865,Silla Gamer,112.6,7
7866,Laptop,414.15,7
7867,Teclado,345.16,4
7868,Impresora,612.83,6
7869,Laptop,32.73,6
7870,Monitor,405.04,4
7871,Webcam,372.34,8
7872,Silla Gamer,567.82,4
7873,Mouse,191.24,4
7874,Silla Gamer,115.73,10
7875,Webcam,255.62,2
7876,Silla Gamer,269.37,4
7877,Mouse,343.63,5
7878,Webcam,117.09,4
7879,Auriculares,168.89,8
7880,Silla Gamer,455.14,8
7881,Silla Gamer,763.2,1
7882,Silla Gamer,733.6,4
7883,Webcam,522.45,3
7884,Router WiFi,829.96,5
7885,Silla Gamer,692.24,8
7886,Micrófono,733.35,2
7887,Impresora,477.67,1
7888,Mouse,714.7,8
7889,Router WiFi,531.66,4
7890,Teclado,269.46,3
7891,Laptop,753.16,5
7892,Impresora,202.54,5
7893,Webcam,661.22,2
7894,Auriculares,160.2,5
7895,Micrófono,376.28,6
7896,Monitor,436.56,7
7897,Router WiFi,232.71,10
7898,Laptop,157.95,5
7899,Impresora,327.55,4
7900,Silla Gamer,719.83,3
7901,Silla Gamer,485.09,1
7902,Webcam,592.06,3
7903,Monitor,448.8,5
7904,Mouse,562.67,1
7905,Router WiFi,301.96,9
7906,Micrófono,540.24,6
7907,Auriculares,636.66,5
7908,Teclado,96.38,5
7909,Monitor,287.33,10
7910,Router WiFi,33.79,1
7911,Router WiFi,669.12,8
7912,Impresora,84.99,7
7913,Laptop,273.57,7
7914,Mouse,264.33,8
7915,Impresora,814.6,9
7916,Webcam,249.56,8
7917,Laptop,349.52,7
7918,Mouse,470.82,8
7919,Micrófono,750.06,5
7920,Silla Gamer,725.65,3
7921,Silla Gamer,647.54,7
7922,Impresora,788.38,2
7923,Micrófono,567.89,2
7924,Impresora,330.08,9
7925,Router WiFi,494.92,1
7926,Teclado,396.56,3
7927,Router WiFi,720.71,1
7928,Impresora,276.35,1
7929,Auriculares,560.16,9
7930,Silla Gamer,37.47,4
7931,Micrófono,362.58,7
7932,Laptop,300.76,1
7933,Monitor,606.73,8
7934,Webcam,780.27,10
7935,Impresora,224.51,1
7936,Silla Gamer,421.67,8
7937,Monitor,38.98,7
7938,Auriculares,602.54,2
7939,Impresora,795.36,3
7940,Teclado,369.83,8
7941,Router WiFi,553.98,2
7942,Router WiFi,33.91,9
7943,Auriculares,442.46,9
7944,Silla Gamer,293.81,9
7945,Micrófono,582.12,1
7946,Silla Gamer,411.44,4
7947,Router WiFi,364.91,5
7948,Teclado,598.83,10
7949,Impresora,648.3,7
7950,Laptop,636.63,6
7951,Micrófono,724.89,5
7952,Router WiFi,135.15,2
7953,Auriculares,69.24,9
7954,Silla Gamer,655.82,2
7955,Impresora,738.31,8
7956,Laptop,358.62,4
7957,Teclado,717.23,2
7958,Silla Gamer,654.17,10
7959,Laptop,414.62,10
7960,Router WiFi,167.76,9
7961,Router WiFi,87.02,10
7962,Impresora,793.26,8
7963,Mouse,487.11,7
7964,Micrófono,822.57,4
7965,Monitor,405.56,8
7966,Laptop,463.89,5
7967,Router WiFi,238.43,7
7968,Router WiFi,262.95,1
7969,Monitor,616.76,10
7970,Impresora,591.02,4
7971,Mouse,580.73,4
7972,Micrófono,271.71,10
7973,Laptop,114.31,6
7974,Router WiFi,527.51,7
7975,Auriculares,42.74,7
7976,Router WiFi,169.68,10
7977,Micrófono,701.11,8
7978,Monitor,22.15,5
7979,Router WiFi,461.08,5
7980,Monitor,486.75,9
7981,Webcam,567.53,4
7982,Laptop,599.66,2
7983,Auriculares,622.34,2
7984,Silla Gamer,412.06,1
7985,Silla Gamer,547.05,5
7986,Monitor,583.41,6
7987,Impresora,502.1,1
7988,Mouse,335.77,5
7989,Router WiFi,785.39,3
7990,Impresora,97.86,1
7991,Monitor,800.73,1
7992,Mouse,415.78,10
7993,Teclado,362.88,5
7994,Laptop,391.12,1
7995,Monitor,46.32,9
7996,Laptop,450.35,2
7997,Auriculares,152.83,3
7998,Impresora,158.03,7
7999,Impresora,164.88,5
8000,Webcam,720.14,6
8001,Laptop,569.05,1
8002,Auriculares,142.84,9
8003,Router WiFi,822.7,10
8004,Teclado,553.33,8
8005,Webcam,94.26,7
8006,Impresora,22.31,10
8007,Mouse,617.82,7
8008,Mouse,162.92,8
8009,Silla Gamer,345.98,1
8010,Impresora,47.98,3
8011,Laptop,219.91,2
8012,Auriculares,67.69,3
8013,Silla Gamer,182.13,5
8014,Webcam,244.17,6
8015,Router WiFi,337.32,3
8016,Webcam,297.89,9
8017,Auriculares,767.93,2
8018,Teclado,29.6,5
8019,Teclado,268.2,6
8020,Monitor,359.19,1
8021,Router WiFi,95.26,3
8022,Monitor,401.3,4
8023,Laptop,172.18,5
8024,Router WiFi,395.34,1
8025,Monitor,527.14,8
8026,Laptop,130.01,5
8027,Monitor,332.29,3
8028,Webcam,55.4,6
8029,Monitor,600.52,7
8030,Webcam,436.77,2
8031,Impresora,697.48,6
8032,Webcam,584.96,4
8033,Silla Gamer,707.37,5
8034,Impresora,474.6,2
8035,Micrófono,746.58,10
8036,Auriculares,849.39,4
8037,Impresora,327.32,7
8038,Silla Gamer,146.96,4
8039,Teclado,212.19,1
8040,Silla Gamer,355.38,8
8041,Router WiFi,664.51,9
8042,Silla Gamer,256.11,2
8043,Teclado,330.13,5
8044,Router WiFi,698.68,3
8045,Teclado,642.12,5
8046,Teclado,522.81,7
8047,Teclado,158.18,7
8048,Router WiFi,535.31,1
8049,Silla Gamer,366.78,2
8050,Auriculares,808.33,10
8051,Router WiFi,359.49,4
8052,Micrófono,333.56,10
8053,Router WiFi,566.38,3
8054,Router WiFi,780.24,10
8055,Impresora,226.42,6
8056,Impresora,630.75,7
8057,Impresora,448.01,8
8058,Auriculares,527.86,6
8059,Silla Gamer,30.76,2
8060,Monitor,232.11,3
8061,Laptop,455.06,5
8062,Router WiFi,695.77,2
8063,Micrófono,186.72,9
8064,Monitor,831.1,10
8065,Mouse,149.02,3
8066,Silla Gamer,28.67,1
8067,Mouse,261.0,1
8068,Auriculares,792.81,3
8069,Router WiFi,622.09,2
8070,Webcam,636.05,4
8071,Laptop,743.62,10
8072,Mouse,201.32,2
8073,Laptop,190.02,10
8074,Auriculares,287.42,9
8075,Auriculares,130.45,10
8076,Router WiFi,469.09,6
8077,Silla Gamer,267.26,3
8078,Webcam,775.08,6
8079,Router WiFi,825.76,3
8080,Laptop,451.18,4
8081,Micrófono,711.18,1
8082,Router WiFi,794.92,7
8083,Silla Gamer,525.96,2
8084,Router WiFi,803.88,9
8085,Router WiFi,353.26,10
8086,Impresora,785.56,1
8087,Micrófono,354.6,3
8088,Laptop,91.24,6
8089,Monitor,542.0,1
8090,Auriculares,531.82,7
8091,Mouse,798.21,7
8092,Router WiFi,297.22,8
8093,Teclado,649.76,5
8094,Laptop,277.64,5
8095,Auriculares,234.46,3
8096,Micrófono,207.81,2
8097,Monitor,420.93,10
8098,Micrófono,726.77,2
8099,Laptop,63.54,8
8100,Auriculares,183.65,3
8101,Mouse,432.7,6
8102,Laptop,207.99,2
8103,Router WiFi,653.16,3
8104,Laptop,142.26,6
8105,Router WiFi,638.56,10
8106,Router WiFi,620.31,10
8107,Monitor,448.73,4
8108,Monitor,402.21,4
8109,Webcam,628.22,5
8110,Webcam,248.94,8
8111,Webcam,477.23,1
8112,Webcam,430.25,1
8113,Auriculares,643.2,9
8114,Silla Gamer,739.71,4
8115,Micrófono,839.73,1
8116,Auriculares,363.94,2
8117,Router WiFi,79.71,8
8118,Laptop,832.27,9
8119,Micrófono,95.1,4
8120,Teclado,737.94,10
8121,Micrófono,85.66,6
8122,Silla Gamer,180.44,5
8123,Laptop,522.96,2
8124,Impresora,680.56,9
8125,Laptop,306.45,9
8126,Mouse,625.86,2
8127,Micrófono,763.95,8
8128,Webcam,245.77,10
8129,Silla Gamer,576.16,4
8130,Router WiFi,573.94,7
8131,Laptop,557.51,8
8132,Laptop,62.5,1
8133,Router WiFi,224.66,1
8134,Webcam,285.37,5
8135,Mouse,468.61,1
8136,Monitor,522.29,9
8137,Teclado,168.5,9
8138,Laptop,586.04,10
8139,Silla Gamer,347.43,3
8140,Laptop,218.61,6
8141,Impresora,481.16,5
8142,Laptop,568.68,9
8143,Impresora,30.84,7
8144,Micrófono,151.26,6
8145,Mouse,826.76,7
8146,Webcam,595.24,10
8147,Monitor,740.49,4
8148,Micrófono,619.14,3
8149,Monitor,66.59,4
8150,Router WiFi,838.91,5
8151,Webcam,726.42,9
8152,Impresora,767.94,7
8153,Auriculares,55.86,10
8154,Impresora,421.6,1
8155,Router WiFi,160.18,2
8156,Router WiFi,601.25,2
8157,Impresora,717.36,5
8158,Monitor,85.99,4
8159,Teclado,693.83,7
8160,Mouse,100.43,9
8161,Webcam,480.21,9
8162,Laptop,305.28,7
8163,Monitor,175.36,2
8164,Mouse,513.81,7
8165,Laptop,265.72,8
8166,Teclado,142.37,6
8167,Monitor,519.31,8
8168,Laptop,415.85,5
8169,Micrófono,611.12,5
8170,Auriculares,623.78,1
8171,Impresora,584.32,3
8172,Monitor,86.88,2
8173,Webcam,344.72,2
8174,Router WiFi,495.79,4
8175,Router WiFi,246.64,8
8176,Silla Gamer,849.16,3
8177,Silla Gamer,169.82,6
8178,Router WiFi,332.7,1
8179,Micrófono,213.25,1
8180,Teclado,642.57,2
8181,Impresora,270.65,3
8182,Micrófono,424.25,9
8183,Auriculares,25.43,7
8184,Impresora,353.76,6
8185,Laptop,347.19,1
8186,Silla Gamer,349.22,7
8187,Laptop,328.58,3
8188,Impresora,757.23,2
8189,Silla Gamer,241.4,1
8190,Router WiFi,473.13,2
8191,Laptop,734.37,10
8192,Laptop,512.45,3
8193,Laptop,689.45,4
8194,Laptop,139.39,3
8195,Laptop,525.7,6
8196,Teclado,592.34,8
8197,Micrófono,492.57,10
8198,Micrófono,212.56,2
8199,Router WiFi,559.71,3
8200,Silla Gamer,55.1,10
8201,Impresora,377.93,3
8202,Auriculares,310.19,8
8203,Webcam,569.94,5
8204,Webcam,835.61,10
8205,Teclado,56.91,5
8206,Impresora,819.97,5
8207,Webcam,789.31,4
8208,Impresora,95.71,9
8209,Laptop,544.23,2
8210,Impresora,514.84,6
8211,Micrófono,460.16,5
8212,Webcam,653.41,7
8213,Silla Gamer,150.8,3
8214,Router WiFi,680.08,6
8215,Teclado,122.94,10
8216,Auriculares,63.96,7
8217,Silla Gamer,30.53,7
8218,Mouse,693.91,3
8219,Webcam,470.43,1
8220,Auriculares,29.21,8
8221,Teclado,649.82,7
8222,Laptop,129.36,6
8223,Mouse,324.44,6
8224,Laptop,79.47,4
8225,Laptop,76.85,4
8226,Mouse,371.93,2
8227,Micrófono,372.0,6
8228,Impresora,385.95,1
8229,Micrófono,127.59,5
8230,Webcam,82.83,4
8231,Router WiFi,291.57,8
8232,Router WiFi,240.87,7
8233,Webcam,628.35,6
8234,Monitor,101.12,6
8235,Auriculares,505.11,6
8236,Auriculares,122.74,2
8237,Impresora,549.71,9
8238,Silla Gamer,381.54,5
8239,Silla Gamer,502.8,7
8240,Micrófono,343.02,2
8241,Impresora,215.71,6
8242,Router WiFi,431.51,9
8243,Auriculares,349.36,1
8244,Micrófono,590.77,1
8245,Teclado,826.55,8
8246,Auriculares,685.96,2
8247,Impresora,240.88,1
8248,Mouse,488.62,3
8249,Laptop,521.68,7
8250,Auriculares,221.39,4
8251,Teclado,593.71,10
8252,Auriculares,197.15,3
8253,Monitor,490.16,7
8254,Webcam,235.66,3
8255,Impresora,785.85,6
8256,Monitor,654.24,7
8257,Auriculares,332.82,10
8258,Teclado,235.01,8
8259,Auriculares,783.26,10
8260,Teclado,206.39,9
8261,Micrófono,561.73,1
8262,Teclado,218.4,3
8263,Laptop,498.22,5
8264,Laptop,74.7,10
8265,Monitor,209.81,3
8266,Impresora,252.12,3
8267,Monitor,819.04,8
8268,Mouse,522.66,9
8269,Teclado,759.19,1
8270,Auriculares,295.72,6
8271,Mouse,293.11,5
8272,Micrófono,125.84,7
8273,Laptop,780.26,8
8274,Micrófono,382.94,10
8275,Router WiFi,78.17,9
8276,Monitor,123.74,1
8277,Silla Gamer,675.43,4
8278,Monitor,579.78,3
8279,Silla Gamer,845.09,3
8280,Teclado,429.73,8
8281,Auriculares,201.83,2
8282,Silla Gamer,756.9,9
8283,Laptop,813.57,7
8284,Webcam,626.85,1
8285,Auriculares,23.36,9
8286,Micrófono,63.98,7
8287,Laptop,298.76,6
8288,Teclado,538.65,5
8289,Teclado,543.85,2
8290,Laptop,552.27,5
8291,Laptop,130.35,8
8292,Webcam,35.87,7
8293,Auriculares,669.53,6
8294,Impresora,159.2,8
8295,Silla Gamer,134.88,10
8296,Laptop,719.65,7
8297,Teclado,31.96,1
8298,Monitor,607.31,4
8299,Impresora,570.58,6
8300,Silla Gamer,753.85,5
8301,Silla Gamer,625.87,5
8302,Router WiFi,392.41,6
8303,Router WiFi,423.87,10
8304,Monitor,107.28,4
8305,Router WiFi,601.0,10
8306,Auriculares,642.17,9
8307,Webcam,719.87,10
8308,Mouse,234.51,9
8309,Silla Gamer,49.05,10
8310,Micrófono,696.41,1
8311,Webcam,516.48,4
8312,Teclado,704.45,7
8313,Webcam,200.28,3
8314,Monitor,830.53,5
8315,Silla Gamer,104.74,2
8316,Teclado,617.29,10
8317,Impresora,689.53,2
8318,Mouse,294.18,5
8319,Impresora,795.17,4
8320,Webcam,34.02,2
8321,Teclado,589.43,7
8322,Teclado,134.67,4
8323,Router WiFi,827.88,5
8324,Auriculares,269.79,3
8325,Micrófono,350.78,8
8326,Impresora,598.59,2
8327,Impresora,663.59,9
8328,Teclado,775.41,3
8329,Monitor,394.43,9
8330,Auriculares,68.51,9
8331,Webcam,76.47,9
8332,Laptop,339.76,2
8333,Monitor,600.11,5
8334,Router WiFi,554.03,7
8335,Webcam,408.79,10
8336,Router WiFi,466.04,5
8337,Silla Gamer,40.85,6
8338,Impresora,376.27,8
8339,Router WiFi,244.18,7
8340,Monitor,754.32,9
8341,Monitor,826.96,10
8342,Auriculares,148.53,7
8343,Mouse,62.6,9
8344,Laptop,497.14,3
8345,Silla Gamer,89.99,7
8346,Teclado,26.65,7
8347,Micrófono,316.43,6
8348,Auriculares,588.87,7
8349,Webcam,295.01,9
8350,Silla Gamer,288.31,6
8351,Auriculares,312.89,3
8352,Webcam,411.05,5
8353,Laptop,26.19,7
8354,Impresora,391.24,9
8355,Silla Gamer,691.83,3
8356,Webcam,587.97,6
8357,Mouse,364.92,6
8358,Webcam,290.49,3
8359,Teclado,761.11,5
8360,Webcam,77.56,9
8361,Router WiFi,528.45,5
8362,Laptop,139.86,4
8363,Monitor,460.06,9
8364,Silla Gamer,34.61,4
8365,Micrófono,701.99,1
8366,Mouse,396.41,4
8367,Silla Gamer,181.6,10
8368,Webcam,693.11,5
8369,Teclado,781.48,9
8370,Silla Gamer,70.96,1
8371,Micrófono,627.86,9
8372,Router WiFi,631.64,4
8373,Laptop,836.97,5
8374,Mouse,197.05,10
8375,Laptop,505.41,7
8376,Mouse,704.55,8
8377,Router WiFi,423.11,10
8378,Auriculares,132.56,5
8379,Micrófono,842.71,9
8380,Webcam,111.45,6
8381,Silla Gamer,526.59,9
8382,Laptop,268.67,1
8383,Auriculares,190.45,7
8384,Auriculares,268.95,9
8385,Laptop,496.4,8
8386,Monitor,496.4,1
8387,Micrófono,505.9,9
8388,Laptop,137.06,7
8389,Laptop,160.51,10
8390,Webcam,244.95,1
8391,Monitor,825.62,6
8392,Impresora,519.18,3
8393,Micrófono,452.84,10
8394,Laptop,409.7,5
8395,Teclado,54.44,2
8396,Router WiFi,638.47,8
8397,Auriculares,257.77,7
8398,Auriculares,321.61,6
8399,Mouse,565.56,2
8400,Impresora,767.4,5
8401,Impresora,619.81,4
8402,Laptop,436.46,3
8403,Router WiFi,286.26,9
8404,Silla Gamer,598.8,5
8405,Mouse,494.34,3
8406,Monitor,557.58,4
8407,Teclado,826.97,7
8408,Laptop,632.43,6
8409,Impresora,333.38,10
8410,Webcam,158.15,7
8411,Auriculares,263.45,9
8412,Monitor,102.43,8
8413,Monitor,601.67,7
8414,Silla Gamer,171.48,10
8415,Monitor,566.3,2
8416,Micrófono,97.13,9
8417,Mouse,409.78,9
8418,Teclado,265.41,3
8419,Silla Gamer,704.27,6
8420,Router WiFi,279.95,10
8421,Impresora,513.58,1
8422,Silla Gamer,791.07,4
8423,Teclado,402.67,3
8424,Monitor,563.44,2
8425,Auriculares,539.29,10
8426,Laptop,834.96,3
8427,Monitor,412.1,10
8428,Laptop,50.32,7
8429,Micrófono,704.76,9
8430,Auriculares,66.7,9
8431,Webcam,693.13,8
8432,Router WiFi,288.72,5
8433,Mouse,541.32,8
8434,Silla Gamer,432.75,6
8435,Monitor,513.27,2
8436,Impresora,469.62,1
8437,Auriculares,642.49,8
8438,Impresora,75.57,10
8439,Mouse,286.59,10
8440,Laptop,483.77,5
8441,Micrófono,443.99,10
8442,Silla Gamer,159.73,9
8443,Monitor,440.34,9
8444,Impresora,388.65,4
8445,Impresora,39.48,3
8446,Laptop,589.59,7
8447,Mouse,145.85,10
8448,Silla Gamer,586.28,3
8449,Mouse,797.55,10
8450,Laptop,545.4,6
8451,Mouse,474.93,9
8452,Mouse,148.97,10
8453,Impresora,454.84,7
8454,Mouse,444.67,3
8455,Laptop,559.37,8
8456,Laptop,780.74,7
8457,Router WiFi,50.94,2
8458,Laptop,398.11,3
8459,Monitor,420.01,3
8460,Router WiFi,481.29,7
8461,Impresora,524.35,4
8462,Monitor,248.8,9
8463,Silla Gamer,569.75,10
8464,Auriculares,785.65,4
8465,Micrófono,57.24,8
8466,Micrófono,402.73,10
8467,Silla Gamer,736.59,4
8468,Monitor,301.47,8
8469,Laptop,685.2,8
8470,Monitor,634.84,3
8471,Monitor,103.67,6
8472,Micrófono,545.47,6
8473,Auriculares,582.01,1
8474,Micrófono,125.95,2
8475,Impresora,417.84,10
8476,Monitor,449.51,5
8477,Webcam,57.63,6
8478,Impresora,466.8,2
8479,Mouse,279.08,5
8480,Auriculares,810.27,2
8481,Teclado,798.01,6
8482,Laptop,185.31,9
8483,Auriculares,115.04,7
8484,Impresora,520.24,1
8485,Router WiFi,551.08,8
8486,Router WiFi,391.24,1
8487,Teclado,213.27,5
8488,Webcam,317.12,9
8489,Webcam,239.25,8
8490,Router WiFi,693.37,1
8491,Monitor,701.01,7
8492,Silla Gamer,812.6,1
8493,Mouse,379.28,3
8494,Router WiFi,285.67,4
8495,Auriculares,440.75,4
8496,Mouse,315.38,8
8497,Micrófono,396.72,3
8498,Router WiFi,776.26,3
8499,Auriculares,214.44,9
8500,Silla Gamer,819.21,4
8501,Laptop,134.03,2
8502,Micrófono,484.92,5
8503,Teclado,847.61,4
8504,Monitor,165.88,2
8505,Silla Gamer,730.18,6
8506,Mouse,477.26,5
8507,Impresora,226.0,7
8508,Silla Gamer,40.4,8
8509,Monitor,269.56,7
8510,Auriculares,609.33,7
8511,Teclado,624.4,6
8512,Router WiFi,316.77,5
8513,Mouse,785.86,8
8514,Webcam,635.66,10
8515,Mouse,373.2,8
8516,Laptop,300.1,3
8517,Teclado,84.38,2
8518,Silla Gamer,489.35,2
8519,Webcam,760.67,2
8520,Monitor,674.71,5
8521,Webcam,574.97,7
8522,Laptop,606.19,5
8523,Impresora,189.42,8
8524,Auriculares,259.52,3
8525,Router WiFi,693.5,3
8526,Impresora,356.91,4
8527,Monitor,660.52,1
8528,Teclado,373.25,6
8529,Laptop,498.15,10
8530,Silla Gamer,607.72,3
8531,Mouse,483.77,4
8532,Silla Gamer,333.69,8
8533,Mouse,518.61,7
8534,Silla Gamer,364.21,2
8535,Laptop,136.39,6
8536,Silla Gamer,780.62,5
8537,Teclado,694.28,1
8538,Teclado,679.44,3
8539,Teclado,585.27,4
8540,Webcam,530.19,9
8541,Laptop,80.6,4
8542,Auriculares,827.69,9
8543,Monitor,760.55,8
8544,Micrófono,533.08,1
8545,Mouse,414.45,8
8546,Router WiFi,80.43,3
8547,Webcam,249.78,7
8548,Mouse,248.34,1
8549,Router WiFi,156.87,4
8550,Micrófono,72.54,5
8551,Silla Gamer,774.56,7
8552,Webcam,136.86,7
8553,Laptop,111.89,7
8554,Monitor,427.12,3
8555,Silla Gamer,201.7,10
8556,Router WiFi,670.19,6
8557,Silla Gamer,762.65,6
8558,Micrófono,504.38,3
8559,Teclado,424.09,8
8560,Silla Gamer,727.09,5
8561,Mouse,268.51,1
8562,Laptop,200.16,9
8563,Micrófono,22.56,3
8564,Micrófono,305.59,4
8565,Webcam,667.86,5
8566,Impresora,352.14,3
8567,Teclado,463.52,9
8568,Monitor,496.09,5
8569,Auriculares,647.54,4
8570,Mouse,230.36,6
8571,Webcam,334.4,2
8572,Micrófono,590.75,5
8573,Router WiFi,709.36,3
8574,Micrófono,97.57,5
8575,Router WiFi,400.85,9
8576,Auriculares,510.19,6
8577,Monitor,73.26,1
8578,Webcam,32.1,6
8579,Webcam,223.02,8
8580,Silla Gamer,373.4,9
8581,Monitor,63.49,9
8582,Micrófono,437.45,1
8583,Mouse,621.02,9
8584,Auriculares,821.95,2
8585,Webcam,191.69,2
8586,Micrófono,96.99,2
8587,Webcam,210.55,8
8588,Impresora,363.12,2
8589,Laptop,424.02,9
8590,Mouse,476.27,2
8591,Laptop,531.37,7
8592,Impresora,286.33,5
8593,Teclado,295.12,8
8594,Laptop,358.13,9
8595,Laptop,139.08,7
8596,Router WiFi,565.75,4
8597,Mouse,329.68,5
8598,Teclado,607.43,4
8599,Laptop,356.22,1
8600,Teclado,182.64,3
8601,Impresora,379.05,6
8602,Micrófono,776.21,1
8603,Micrófono,780.82,3
8604,Teclado,259.94,2
8605,Mouse,260.74,3
8606,Laptop,355.78,8
8607,Laptop,106.12,2
8608,Webcam,286.06,10
8609,Router WiFi,138.15,2
8610,Silla Gamer,372.97,4
8611,Monitor,725.42,9
8612,Teclado,127.4,3
8613,Webcam,51.53,6
8614,Monitor,742.25,10
8615,Teclado,173.47,3
8616,Laptop,329.81,3
8617,Laptop,99.9,10
8618,Laptop,726.7,2
8619,Monitor,233.13,5
8620,Monitor,206.22,2
8621,Monitor,209.71,3
8622,Micrófono,171.26,7
8623,Mouse,682.07,3
8624,Monitor,629.2,5
8625,Micrófono,711.8,7
8626,Webcam,297.27,4
8627,Webcam,174.7,7
8628,Webcam,662.07,5
8629,Router WiFi,388.17,1
8630,Teclado,239.51,9
8631,Silla Gamer,377.11,5
8632,Teclado,639.57,10
8633,Micrófono,226.06,8
8634,Auriculares,539.64,4
8635,Webcam,570.18,9
8636,Micrófono,167.78,8
8637,Monitor,316.33,2
8638,Micrófono,592.17,7
8639,Silla Gamer,328.55,6
8640,Router WiFi,723.98,5
8641,Auriculares,655.02,7
8642,Teclado,327.56,4
8643,Impresora,70.81,7
8644,Silla Gamer,269.77,5
8645,Auriculares,670.57,6
8646,Monitor,227.47,10
8647,Micrófono,152.76,8
